Title,Company,Location,Salary Min,Salary Max,Category,Description,URL,Salary Avg,Is Remote
Senior Clinical Data Analyst,Pop Science Limited,"London Fields, East London",53804.69,53804.69,Scientific & QA Jobs,"Are you a curious Clinical Data Analyst, ideally with strong SAS and ideally python and programming skills? We have a great senior SASProgramming role working as a Senior Data Analyst with our client. We are looking for a candidate with strong data analytics aptitude and a passion for delivery excellence, to help drive customer success and broad adoption of a highly innovative product. Our client's products support risk planning and operational risk monitoring, and utilize advanced statistical …",https://www.adzuna.co.uk/jobs/details/5112084878?utm_medium=api&utm_source=335654ca,53804.69,False
Data Analyst / Document Controller,Solar Careers UK,"London, UK",38366.11,38366.11,IT Jobs,"With the UK government’s ambitious goal of delivering 60GW of solar power by 2030, Solar Careers UK are on a mission to help recruit, train, and place over 60,000 new professionals into rewarding careers within the solar and battery storage industry. Solar Careers UK, is a division of the solar industry's trade association Solar Energy UK, who represent 425 solar businesses, many that specialise in providing high quality solar installations to domestic, commercial, and utility-scale clients. We…",https://www.adzuna.co.uk/jobs/details/5111455323?utm_medium=api&utm_source=335654ca,38366.11,False
"Technical Data Analyst, London",Carnall Farrar,"Hammersmith, West London",49281.19,49281.19,IT Jobs,"Technical Data Analyst Location: London Type: Full-Time Join our dynamic team of forward-thinkers and innovators as we pave the way for transformative change in healthcare. This is your opportunity to make a real impact by contributing innovative data solutions that drive improvements in healthcare systems. We are one of the leading healthcare strategy teams, and as a Technical Data Analyst, you will be at the forefront of cutting-edge projects in healthcare data science and software developmen…",https://www.adzuna.co.uk/jobs/details/4960016778?utm_medium=api&utm_source=335654ca,49281.19,False
Web Data Analyst (Senior),COS,"London, UK",38806.21,38806.21,IT Jobs,"Job Description If you are passionate about data and eager to tackle some of the most existing analytics use cases to optimise online experience in the fashion retail industry, COS is the place for you We are seeking for a senior data analyst (web) to join COS web data analytics product team, within COS AI, Analytics & Data department. In this role you will play a crucial part in driving data-driven decision-making for full-funnel behavioural analysis related to website traffic, user behaviour,…",https://www.adzuna.co.uk/jobs/details/5125984356?utm_medium=api&utm_source=335654ca,38806.21,False
Data Analyst - Customer Engagement,Starling Bank,"London, UK",46235.13,46235.13,IT Jobs,"Starling is the UK’s first and leading digital bank on a mission to fix banking Our vision is fast technology, fair service, and honest values. All at the tap of a phone, all the time. Starling is the UK’s first and leading digital bank on a mission to fix banking We built a new kind of bank because we knew technology had the power to help people save, spend and manage their money in a new and transformative way. We’re a fully licensed UK bank with the culture and spirit of a fast-moving, disru…",https://www.adzuna.co.uk/jobs/details/5129399622?utm_medium=api&utm_source=335654ca,46235.13,False
Reward Data and Systems Analyst,Canada Life Group  Ltd ,"London, UK",52184.72,52184.72,HR & Recruitment Jobs,"Location: London Canada Life UK looks after the retirement, investment and protection needs of individuals, families and companies. We help to build better futures for our customers, our intermediaries and our employees by operating as a modern, agile and welcoming organisation. Part of our parent company Great-West Lifeco, Canada Life UK has operated in the United Kingdom since 1903. We have hundreds of respected and supported employees committed to doing the right thing for our customers and …",https://www.adzuna.co.uk/jobs/land/ad/5144715312?se=Dt8sfyAd8BGla2k9OSZXLA&utm_medium=api&utm_source=335654ca&v=9AE4108D7CAE1AA6F359EA09FC3D6A4170A9A54B,52184.72,False
Data Analyst Placement Programme,ITonlinelearning,"Richmond, West London",42193.38,42193.38,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943041739?utm_medium=api&utm_source=335654ca,42193.38,False
Data Analyst Placement Programme,ITonlinelearning,"Merton, South West London",42840.96,42840.96,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032221?utm_medium=api&utm_source=335654ca,42840.96,False
Data Analyst Placement Programme,ITonlinelearning,"Enfield, London",44510.98,44510.98,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032658?utm_medium=api&utm_source=335654ca,44510.98,False
Data Analyst Placement Programme,ITonlinelearning,"Barn Hill, North West London",39826.93,39826.93,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034425?utm_medium=api&utm_source=335654ca,39826.93,False
Data Analyst Placement Programme,ITonlinelearning,"London, UK",47623.06,47623.06,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032639?utm_medium=api&utm_source=335654ca,47623.06,False
Data Analyst Placement Programme,ITonlinelearning,"Greenwich, South East London",46714.6,46714.6,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037029?utm_medium=api&utm_source=335654ca,46714.6,False
Data Analyst Placement Programme,ITonlinelearning,"Shortlands, Bromley",40158.78,40158.78,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034442?utm_medium=api&utm_source=335654ca,40158.78,False
Data Analyst Placement Programme,ITonlinelearning,"Wandsworth, South West London",41474.95,41474.95,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034538?utm_medium=api&utm_source=335654ca,41474.95,False
Data Analyst Placement Programme,ITonlinelearning,"Ealing, West London",46692.77,46692.77,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037120?utm_medium=api&utm_source=335654ca,46692.77,False
Data Analyst Placement Programme,ITonlinelearning,"Waltham Forest, East London",45071.54,45071.54,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032578?utm_medium=api&utm_source=335654ca,45071.54,False
Data Analyst Placement Programme,ITonlinelearning,"Hackney, East London",43856.27,43856.27,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037196?utm_medium=api&utm_source=335654ca,43856.27,False
Data Analyst Placement Programme,ITonlinelearning,"East Ham, East London",47146.54,47146.54,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943031687?utm_medium=api&utm_source=335654ca,47146.54,False
Data Analyst Placement Programme,ITonlinelearning,"Croydon, London",45983.86,45983.86,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032561?utm_medium=api&utm_source=335654ca,45983.86,False
Data Analyst Placement Programme,ITonlinelearning,"Westminster, South West London",38931.73,38931.73,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943041208?utm_medium=api&utm_source=335654ca,38931.73,False
Data Analyst Placement Programme,ITonlinelearning,"Croydon, London",40165.1,40165.1,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032100?utm_medium=api&utm_source=335654ca,40165.1,False
Data Analyst Placement Programme,ITonlinelearning,"Kingston Upon Thames, South West London",36280.68,36280.68,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037735?utm_medium=api&utm_source=335654ca,36280.68,False
Data Analyst Placement Programme,ITonlinelearning,"Turnpike Lane, North London",40301.39,40301.39,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034314?utm_medium=api&utm_source=335654ca,40301.39,False
Data Analyst Placement Programme,ITonlinelearning,"Friern Barnet, North London",39259.38,39259.38,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943031728?utm_medium=api&utm_source=335654ca,39259.38,False
Data Analyst Placement Programme,ITonlinelearning,"Tooting, South West London",38549.56,38549.56,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943041747?utm_medium=api&utm_source=335654ca,38549.56,False
Data Analyst Placement Programme,ITonlinelearning,"Hammersmith, West London",40077.63,40077.63,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037258?utm_medium=api&utm_source=335654ca,40077.63,False
Data Analyst Placement Programme,ITonlinelearning,"Stratford, East London",37933.67,37933.67,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037034?utm_medium=api&utm_source=335654ca,37933.67,False
Data Analyst Placement Programme,ITonlinelearning,"Cowley, Uxbridge",40068.5,40068.5,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943041622?utm_medium=api&utm_source=335654ca,40068.5,False
Data Analyst Placement Programme,ITonlinelearning,"London, UK",38848.94,38848.94,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037069?utm_medium=api&utm_source=335654ca,38848.94,False
Data Analyst Placement Programme,ITonlinelearning,"Camden, North West London",39788.73,39788.73,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943041686?utm_medium=api&utm_source=335654ca,39788.73,False
Data Analyst Placement Programme,ITonlinelearning,"London, UK",38691.32,38691.32,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034516?utm_medium=api&utm_source=335654ca,38691.32,False
Data Analyst Placement Programme,ITonlinelearning,"Catford, South East London",41543.19,41543.19,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943032548?utm_medium=api&utm_source=335654ca,41543.19,False
Data Analyst Placement Programme,ITonlinelearning,"Harrow, London",39425.82,39425.82,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034755?utm_medium=api&utm_source=335654ca,39425.82,False
Data Analyst Placement Programme,ITonlinelearning,"Hounslow, London",37976.89,37976.89,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037753?utm_medium=api&utm_source=335654ca,37976.89,False
Data Analyst Placement Programme,ITonlinelearning,"Islington, North London",37560.87,37560.87,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943031692?utm_medium=api&utm_source=335654ca,37560.87,False
Data Analyst Placement Programme,ITonlinelearning,"Sutton, London",36374.57,36374.57,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943037081?utm_medium=api&utm_source=335654ca,36374.57,False
Data Analyst Placement Programme,ITonlinelearning,"Camberwell, South East London",40637.7,40637.7,IT Jobs,"Please note this is a training course and fees apply Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed fo…",https://www.adzuna.co.uk/jobs/details/4943034423?utm_medium=api&utm_source=335654ca,40637.7,False
Senior Engineering Data Analyst,Euro-Projects Recruitment Ltd,"London, UK",40000.0,50000.0,Engineering Jobs,"Senior Engineering Data Analyst Fantastic opportunity for an Engineer with a keen interest in data analysis and working with statistics. Flexible working hours / Hybrid working. A rare opportunity has arisen to work within an organisation that develops cutting edge technology within their sector. Based in the Dagenham area of London, they develop patented temperature detection technology that is used across a range of sectors, including aerospace and power generation. This position will see y…",https://www.adzuna.co.uk/jobs/details/5112675396?utm_medium=api&utm_source=335654ca,45000.0,False
Senior Digital Data Analyst,AECOM,"London, UK",49459.07,49459.07,IT Jobs,"Job Description Senior Digital Data Analyst At AECOM, we’re delivering a better world. At AECOM, we believe infrastructure creates opportunities that transform lives and communities. Our teams are united by a common purpose to bring together the best people, ideas, technical expertise, and digital solutions to deliver positive impacts in transportation, buildings, water, environment, and new energy sectors. We’re one global team – 50,000 strong – driven by a common purpose to deliver a better w…",https://www.adzuna.co.uk/jobs/details/5124803347?utm_medium=api&utm_source=335654ca,49459.07,False
